id,sport_key,sport_title,commence_time,home_team,away_team,bookmakers
a8ca30a4492261eb5094ef63ba7e80d8,soccer_germany_bundesliga,Bundesliga - Germany,2026-08-28T18:30:00Z,Bayern Munich,VfB Stuttgart,"[{'key': 'sportsbet', 'title': 'SportsBet', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 8.75}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'onexbet', 'title': '1xBet', 'last_update': '2026-07-22T10:23:09Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:09Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.32}, {'name': 'VfB Stuttgart', 'price': 8.9}, {'name': 'Draw', 'price': 6.81}]}]}, {'key': 'tipico_de', 'title': 'Tipico', 'last_update': '2026-07-22T10:23:19Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:19Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 7.0}]}]}, {'key': 'marathonbet', 'title': 'Marathon Bet', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 8.8}, {'name': 'Draw', 'price': 6.7}]}]}, {'key': 'skybet', 'title': 'Sky Bet', 'last_update': '2026-07-22T10:23:10Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:10Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.25}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'betr_au', 'title': 'Betr', 'last_update': '2026-07-22T10:23:42Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:42Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.28}, {'name': 'VfB Stuttgart', 'price': 8.5}, {'name': 'Draw', 'price': 6.25}]}]}, {'key': 'betfred_uk', 'title': 'Betfred (UK)', 'last_update': '2026-07-22T10:23:38Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:38Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 8.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'fanduel', 'title': 'FanDuel', 'last_update': '2026-07-22T10:23:39Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:39Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.24}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'paddypower', 'title': 'Paddy Power', 'last_update': '2026-07-22T10:22:12Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:22:12Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.22}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'smarkets', 'title': 'Smarkets', 'last_update': '2026-07-22T10:23:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:57Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.22}, {'name': 'VfB Stuttgart', 'price': 6.0}, {'name': 'Draw', 'price': 5.3}]}, {'key': 'h2h_lay', 'last_update': '2026-07-22T10:23:57Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.48}, {'name': 'VfB Stuttgart', 'price': 14.01}, {'name': 'Draw', 'price': 10.5}]}]}, {'key': 'leovegas', 'title': 'LeoVegas', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.28}, {'name': 'VfB Stuttgart', 'price': 7.0}, {'name': 'Draw', 'price': 6.2}]}]}, {'key': 'unibet_uk', 'title': 'Unibet (UK)', 'last_update': '2026-07-22T10:23:30Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:30Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'winamax_de', 'title': 'Winamax (DE)', 'last_update': '2026-07-22T10:23:52Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:52Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.25}, {'name': 'VfB Stuttgart', 'price': 7.25}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'winamax_fr', 'title': 'Winamax (FR)', 'last_update': '2026-07-22T10:23:49Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:49Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.24}, {'name': 'VfB Stuttgart', 'price': 7.0}, {'name': 'Draw', 'price': 6.25}]}]}, {'key': 'betclic_fr', 'title': 'Betclic (FR)', 'last_update': '2026-07-22T10:19:27Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:19:27Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.23}, {'name': 'VfB Stuttgart', 'price': 6.75}, {'name': 'Draw', 'price': 5.6}]}]}, {'key': 'codere_it', 'title': 'Codere (IT)', 'last_update': '2026-07-22T10:23:48Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:48Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 7.8}, {'name': 'Draw', 'price': 6.6}]}]}, {'key': 'unibet_fr', 'title': 'Unibet (FR)', 'last_update': '2026-07-22T10:23:39Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:38Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.22}, {'name': 'VfB Stuttgart', 'price': 6.8}, {'name': 'Draw', 'price': 5.7}]}]}, {'key': 'boylesports', 'title': 'BoyleSports', 'last_update': '2026-07-22T10:23:30Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:30Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.25}, {'name': 'VfB Stuttgart', 'price': 7.0}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'coral', 'title': 'Coral', 'last_update': '2026-07-22T10:23:19Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:19Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.33}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'ladbrokes_au', 'title': 'Ladbrokes', 'last_update': '2026-07-22T10:23:49Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:49Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 7.0}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'neds', 'title': 'Neds', 'last_update': '2026-07-22T10:24:00Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:24:00Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 7.0}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'ladbrokes_uk', 'title': 'Ladbrokes', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 7.0}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'betmgm', 'title': 'BetMGM', 'last_update': '2026-07-22T10:23:28Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:28Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.33}, {'name': 'VfB Stuttgart', 'price': 7.25}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'betvictor', 'title': 'Bet Victor', 'last_update': '2026-07-22T10:22:36Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:22:36Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.25}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 5.75}]}]}, {'key': 'draftkings', 'title': 'DraftKings', 'last_update': '2026-07-22T10:23:48Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:48Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.26}, {'name': 'VfB Stuttgart', 'price': 7.0}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'coolbet', 'title': 'Coolbet', 'last_update': '2026-07-22T10:23:58Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:58Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 9.0}, {'name': 'Draw', 'price': 6.75}]}]}, {'key': 'pinnacle', 'title': 'Pinnacle', 'last_update': '2026-07-22T10:23:38Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:38Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.28}, {'name': 'VfB Stuttgart', 'price': 7.55}, {'name': 'Draw', 'price': 6.26}]}]}, {'key': 'betrivers', 'title': 'BetRivers', 'last_update': '2026-07-22T10:23:19Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:19Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'leovegas_se', 'title': 'LeoVegas (SE)', 'last_update': '2026-07-22T10:23:10Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:10Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'livescorebet', 'title': 'LiveScore Bet', 'last_update': '2026-07-22T10:23:31Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:31Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.26}, {'name': 'VfB Stuttgart', 'price': 6.75}, {'name': 'Draw', 'price': 5.8}]}]}, {'key': 'grosvenor', 'title': 'Grosvenor', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'virginbet', 'title': 'Virgin Bet', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.26}, {'name': 'VfB Stuttgart', 'price': 6.75}, {'name': 'Draw', 'price': 5.8}]}]}, {'key': 'unibet_se', 'title': 'Unibet (SE)', 'last_update': '2026-07-22T10:23:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:57Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'casumo', 'title': 'Casumo', 'last_update': '2026-07-22T10:23:57Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:57Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'unibet_nl', 'title': 'Unibet (NL)', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'tabtouch', 'title': 'TABtouch', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'unibet', 'title': 'Unibet', 'last_update': '2026-07-22T10:23:39Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:39Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'bovada', 'title': 'Bovada', 'last_update': '2026-07-22T10:20:23Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:20:23Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'betfair_sb_uk', 'title': 'Betfair Sportsbook', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.25}, {'name': 'VfB Stuttgart', 'price': 8.5}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'nordicbet', 'title': 'Nordic Bet', 'last_update': '2026-07-22T10:23:39Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:39Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 9.3}, {'name': 'Draw', 'price': 5.9}]}]}, {'key': 'betsson', 'title': 'Betsson', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 9.3}, {'name': 'Draw', 'price': 5.9}]}]}, {'key': 'betonlineag', 'title': 'BetOnline.ag', 'last_update': '2026-07-22T10:23:39Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:39Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 7.75}, {'name': 'Draw', 'price': 6.75}]}]}, {'key': 'lowvig', 'title': 'LowVig.ag', 'last_update': '2026-07-22T10:23:29Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:29Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 7.75}, {'name': 'Draw', 'price': 6.75}]}]}, {'key': 'betus', 'title': 'BetUS', 'last_update': '2026-07-22T10:23:10Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:10Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 6.25}]}]}, {'key': 'betano_uk', 'title': 'Betano (UK)', 'last_update': '2026-07-22T10:23:13Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:13Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.25}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 5.75}]}]}, {'key': 'everygame', 'title': 'Everygame', 'last_update': '2026-07-22T10:23:59Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:59Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.28}, {'name': 'VfB Stuttgart', 'price': 7.25}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'suprabets', 'title': 'Suprabets', 'last_update': '2026-07-22T10:20:58Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:20:58Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.3}, {'name': 'Draw', 'price': 6.0}]}]}, {'key': 'tab', 'title': 'TAB', 'last_update': '2026-07-22T10:23:51Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:50Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.3}, {'name': 'VfB Stuttgart', 'price': 9.0}, {'name': 'Draw', 'price': 5.5}]}]}, {'key': 'pmu_fr', 'title': 'PMU (FR)', 'last_update': '2026-07-22T10:23:10Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:10Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.27}, {'name': 'VfB Stuttgart', 'price': 7.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'betway', 'title': 'Betway', 'last_update': '2026-07-22T10:23:58Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:58Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 6.5}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'pointsbetau', 'title': 'PointsBet (AU)', 'last_update': '2026-07-22T10:23:49Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:49Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.29}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 6.5}]}]}, {'key': 'playup', 'title': 'PlayUp', 'last_update': '2026-07-22T10:23:49Z', 'markets': [{'key': 'h2h', 'last_update': '2026-07-22T10:23:49Z', 'outcomes': [{'name': 'Bayern Munich', 'price': 1.28}, {'name': 'VfB Stuttgart', 'price': 8.0}, {'name': 'Draw', 'price': 5.5}]}]}]"
